condi	time	b1.mean	b1.se_mean	b1.sd	b1.X2.5.	b1.X25.	b1.X50.	b1.X75.	b1.X97.5.	b1.n_eff	b1.Rhat	b1.time	b2.mean	b2.se_mean	b2.sd	b2.X2.5.	b2.X25.	b2.X50.	b2.X75.	b2.X97.5.	b2.n_eff	b2.Rhat	b2.time	w1.mean	w1.se_mean	w1.sd	w1.X2.5.	w1.X25.	w1.X50.	w1.X75.	w1.X97.5.	w1.n_eff	w1.Rhat	w1.time	w2.mean	w2.se_mean	w2.sd	w2.X2.5.	w2.X25.	w2.X50.	w2.X75.	w2.X97.5.	w2.n_eff	w2.Rhat	w2.time	beta.mean	beta.se_mean	beta.sd	beta.X2.5.	beta.X25.	beta.X50.	beta.X75.	beta.X97.5.	beta.n_eff	beta.Rhat	beta.time	cond
1	81	0.211424797102707	0.000907220753946078	0.0578495935490512	0.103196894277039	0.172271204320068	0.209902776736687	0.249366504745557	0.329300866386591	4066.06830873106	1.00066323526637	81	-0.0869656569330296	0.000625453585958658	0.0372547699844971	-0.164553706782022	-0.110835906423284	-0.0855554306737005	-0.0608224646255026	-0.0189540097250773	3547.91820620111	1.00200412794665	81	0.708552029632876	0.00178751291181766	0.109970976901549	0.485442626195492	0.640959317211069	0.71148428495304	0.780860536407039	0.920711290280567	3784.92946899202	1.00080708712936	81	-0.291143257471082	0.00179663388452108	0.110451939029782	-0.514557373804508	-0.359040682788931	-0.28851571504696	-0.219139463592961	-0.078110794829744	3779.44053439189	1.00081857446782	81	0.298447170573625	0.00112507200775782	0.0701240051553386	0.165617590297831	0.250677191240191	0.2959689749223	0.345316061948886	0.440899398910395	3884.83687308563	1.00165122582619	81	swpc
1	82	0.228747724857315	0.00102189257567732	0.0633203896456559	0.10733420409694	0.1857529935026	0.228156804613272	0.26993414201259	0.356563939500953	3839.517660272	1.00258355908057	82	-0.0907129256172542	0.00068746466248003	0.0389818859795155	-0.172423456700152	-0.115779489950288	-0.0888551327030862	-0.0632184304366207	-0.0219975064041927	3215.32542993222	1.00275657831319	82	0.715352059870863	0.00183688250759867	0.107608163988885	0.491514361883492	0.648037233807981	0.720109696397151	0.787869925446324	0.91452407573618	3431.84517023539	1.00099898177477	82	-0.284295498661718	0.00184400524661577	0.107602270341813	-0.508485638116508	-0.351962766192019	-0.279890303602849	-0.212130074553676	-0.0853838574848778	3405.01135690331	1.00097373204958	82	0.319528128480741	0.00135936635029012	0.0762369104196709	0.172056666270548	0.26694578440651	0.318886830654525	0.37002427476442	0.474329040439029	3145.26719348398	1.00430124408776	82	swpc
1	83	0.24215027612549	0.000983587137066414	0.0692133316134819	0.109616796393389	0.196055870149459	0.240862228879773	0.287330937300206	0.381456270555167	4951.69433622817	1.0012402268817	83	-0.107794005957293	0.000587023505002187	0.0427444147705476	-0.195444316794953	-0.135754303608852	-0.106364997357611	-0.0783226222884001	-0.0292545020795446	5302.09821667835	1.0007450814951	83	0.689588737671062	0.00149474943921202	0.109499651199322	0.464685867732963	0.624226514076485	0.692651168898823	0.762352925267305	0.8944296640879	5366.46959660234	1.00096210824521	83	-0.309773232286186	0.00149621659443529	0.110040680110751	-0.535314132267037	-0.375773485923515	-0.307348831101177	-0.237647074732695	-0.104149320108314	5409.00767245805	1.00102941478539	83	0.350081991781587	0.0011793294655678	0.0828391669964729	0.1900632535758	0.294371786975035	0.350433136721798	0.404353842919454	0.516065043438255	4934.02274497393	1.00095079777931	83	swpc
1	84	0.256820691635081	0.00107262297511722	0.0648947775678174	0.132079849992234	0.214062350076097	0.255716551046736	0.299176523058448	0.390263411403316	3660.37268752964	1.00055372736859	84	-0.110405228687664	0.00084362689363413	0.0453636842151107	-0.207839334939707	-0.13822348050837	-0.10660158506858	-0.0792019113729323	-0.0321637014583186	2891.4507886907	1.00057391656812	84	0.699969752580226	0.00185218766505002	0.103722982846467	0.488509542056813	0.6342765145824	0.705498006353158	0.769432262544961	0.893102765905469	3136.02863842181	1.00002222150017	84	-0.299576566784954	0.00185506484158577	0.104706566719674	-0.511490457943187	-0.3657234854176	-0.294501993646842	-0.230567737455039	-0.104680618118542	3185.881735193	1.0000333681454	84	0.367339260452274	0.00135508593211661	0.0801594268246611	0.216588939173986	0.313693879961313	0.36487262572788	0.418938089919338	0.531710179501444	3499.25452567131	1.00113081601237	84	swpc
1	85	0.277927987733356	0.00117508957090364	0.0731314326876301	0.135227722072798	0.229612929156559	0.276906877266714	0.325615955224659	0.424225954171072	3873.16696906655	1.00021371770405	85	-0.0996599170043535	0.000612092388622803	0.0406267518957802	-0.188797852398119	-0.122994367762568	-0.0971287729006648	-0.0720666021557834	-0.0260376358508155	4405.44968698009	1.00066058785379	85	0.734017691512949	0.00140088692120925	0.0981717712003641	0.518923155121856	0.675991069201945	0.740892295011945	0.799217868322508	0.915097659577335	4910.96785773623	1.00023292904897	85	-0.26577787641743	0.00140512035362741	0.0987239539628643	-0.481076844878144	-0.324008930798055	-0.259107704988055	-0.200782131677492	-0.0848802353176777	4936.48739284192	1.00020059426778	85	0.377654479820881	0.00136569760939533	0.084773712437511	0.217483522708168	0.319187928780112	0.376238809334359	0.432994517440498	0.549860551052469	3853.12684551515	1.00065053680834	85	swpc
1	86	0.288008294009234	0.00103908933065543	0.0759040118101753	0.141969599946598	0.237389501704338	0.285325095059707	0.33674303352737	0.44387000595498	5336.09668682805	1.00036263386346	86	-0.11852534111357	0.000540335709561691	0.0483290950900209	-0.220678909223957	-0.148416535519089	-0.116166874686568	-0.0865740498849146	-0.0282210922241993	8000	1.00058606208462	86	0.707716330048533	0.00138909726061529	0.103915064014345	0.498839763452374	0.644461775138446	0.710440965825928	0.774449220459114	0.907467022644869	5596.18044080503	1.00021535215211	86	-0.291486697400861	0.00140673370677473	0.106130333322444	-0.501160236547626	-0.355538224861554	-0.289538213523331	-0.22551017986669	-0.090785813994115	5691.8738868806	1.00019943532569	86	0.406757092827383	0.00122457739966682	0.0910236216690173	0.23730215491362	0.344626847483011	0.403395927249686	0.466165141380082	0.591685670267848	5525.04402123072	1.0004672662072	86	swpc
1	87	0.327956458937695	0.00098691204262723	0.0742915837089686	0.185480918592012	0.278958682453698	0.326971387047048	0.376513878387139	0.47820470458246	5666.59711532889	1.00052665379665	87	-0.127282652358495	0.000638066993513319	0.0510417310975779	-0.233913012631844	-0.159345047410223	-0.12516429263012	-0.0933816935991635	-0.0299382452574142	6399.09018844254	1.00063352009798	87	0.7214617049291	0.00119552959411213	0.0956701791063915	0.533511270506047	0.660045691045128	0.722425213524154	0.783857357532152	0.911514962465071	6403.72261748217	0.999797510944166	87	-0.277794283140789	0.00121406816877351	0.0978097796325872	-0.466488729493953	-0.339954308954871	-0.277566627604774	-0.215999805631849	-0.0855305897367487	6490.50390540141	0.999788644117289	87	0.455476759637617	0.00119378788515458	0.0905611306181693	0.282256547938801	0.393926174355494	0.455187362507334	0.515457195964181	0.638672093873785	5754.78810452305	1.00134471122097	87	swpc
1	88	0.371679697745044	0.00111716649618843	0.0822899200479505	0.21174522477899	0.316161182652158	0.370043019333749	0.425156179409983	0.53706482822845	5425.72121786925	1.00090698214666	88	-0.164624008632464	0.000723523571386871	0.0590206297157822	-0.28705207156835	-0.201916202850892	-0.162735399894492	-0.126800359910678	-0.050157061203221	6654.29896399023	1.00118080974099	88	0.694283158397969	0.00117938538841921	0.0919795453110035	0.513408226234064	0.635606415672855	0.693091965196057	0.752621904785428	0.882796621426892	6082.34472685059	1.00065311372471	88	-0.305368121730619	0.00119748011160719	0.0931308803027647	-0.486591773765936	-0.364393584327145	-0.306908034803943	-0.247378095214572	-0.117118908772675	6048.54335330204	1.00056985450024	88	0.536441042741854	0.00136431254240986	0.102696604455279	0.339232079595294	0.466996099852049	0.535332702159988	0.603394360508713	0.745084174332848	5666.10248302713	1.00124575735066	88	swpc
1	89	0.390982343077161	0.00124249676806726	0.0851466367006015	0.229603909177593	0.332928939517374	0.389405106506974	0.447259337340705	0.561794406912237	4696.17703518817	1.00075322355925	89	-0.210106434052706	0.00092622624206417	0.0662630426158469	-0.347352949813892	-0.251661815304069	-0.208333052878953	-0.16672412077413	-0.0834976043146095	5118.09784785704	1.00045537796841	89	0.651540221033652	0.00122197600359791	0.0884455298146729	0.482347369048678	0.594698001099419	0.650755193127844	0.70770165042588	0.827017614456025	5238.73488120747	0.999913405081242	89	-0.348236927267969	0.00123911663580696	0.0893190416337373	-0.517652630951322	-0.405301998900581	-0.349244806872156	-0.29229834957412	-0.1724252680987	5195.93529117679	0.999923060074632	89	0.601188597156347	0.00162850448939089	0.110387741459373	0.388798766388919	0.527084006346064	0.599100961434831	0.673412969076703	0.825247548521063	4594.76998265357	1.00116689719573	89	swpc
1	90	0.420761822381777	0.00121167172843914	0.0878873582122005	0.254903131970955	0.360747016240415	0.418007694636596	0.476746802409814	0.601113515810581	5261.17649408123	0.999945307791014	90	-0.229938382308944	0.000906216140541249	0.0701445204596129	-0.3738147311499	-0.274951319728506	-0.228113400027177	-0.18448203194857	-0.0918459364521576	5991.33929625954	1.00036280702275	90	0.647886530533838	0.00114402478813206	0.0871035713174602	0.480918072324035	0.591024074000535	0.646999882802746	0.702797660718009	0.82824454353122	5796.97002001342	1.00018490729013	90	-0.352034453369421	0.00114724530015251	0.0874224119570807	-0.519081927675965	-0.408975925999465	-0.353000117197254	-0.297202339281991	-0.17175545646878	5806.74820410932	1.00019082789158	90	0.650736821329423	0.00150770237960326	0.113521688831797	0.438173764320733	0.573326227193922	0.649429200352361	0.723960241775501	0.87818595804396	5669.26093228631	1.00012754395187	90	swpc
1	91	0.454781050276444	0.00123008058170065	0.0859019978004966	0.288657542800766	0.398419059479097	0.451837897091889	0.510604198331296	0.627561472733291	4876.8500572843	1.00105373030206	91	-0.247514686702634	0.00111198813848896	0.070539679940558	-0.39050276984189	-0.293636562010813	-0.244932375708559	-0.201376188218029	-0.11259772235871	4024.08050242943	1.00121657742928	91	0.648945967790665	0.00120872992586109	0.0791181844274531	0.496037242194746	0.596683433987608	0.64951426679841	0.69849217748232	0.808633228854893	4284.44010849219	1.00118783472842	91	-0.350985878229922	0.0012112271001786	0.0794200220492221	-0.503962757805254	-0.403316566012392	-0.35048573320159	-0.30150782251768	-0.191366771145107	4299.40986023212	1.00117972966005	91	0.702330611405286	0.0016779472942676	0.112755374675739	0.486170239439404	0.626985754423903	0.69943311373733	0.776133694244181	0.932337670986613	4515.62506000696	1.00092366224039	91	swpc
1	92	0.492409127336512	0.00136729350329177	0.0954033706430734	0.31374983941724	0.427453837405184	0.489284523706068	0.553822428376158	0.684597754204589	4868.59823246736	1.00001516227771	92	-0.257373311129327	0.0010072863839895	0.0667155184995192	-0.393364010451598	-0.299165902704046	-0.255060474983512	-0.212523207169275	-0.133146033956598	4386.79969325891	1.00001148486467	92	0.656418450384902	0.00101610860914901	0.0738843123261054	0.508880550142323	0.60778258961506	0.657934514367289	0.70543600085349	0.800375007827126	5287.18137500184	1.00027897628357	92	-0.343581549615098	0.00101610860914902	0.0738843123261054	-0.491119449857677	-0.39221741038494	-0.342065485632711	-0.29456399914651	-0.199624992172874	5287.18137500183	1.00027897628357	92	0.749782438465839	0.00175605158535993	0.11738840532708	0.524950630781804	0.669778812267839	0.745857163423866	0.826459528348818	0.989691467865667	4468.64512650677	0.999781944698168	92	swpc
1	93	0.489967464303584	0.00149617380935612	0.098080589940818	0.303606493464533	0.422785504528661	0.487796838355287	0.554549095915735	0.685828005653099	4297.36302287029	1.00012837366377	93	-0.245896699757994	0.000880316917708228	0.0658914897988618	-0.380203590203039	-0.288648467294121	-0.242831747405781	-0.200178285599412	-0.124563909198942	5602.48313436836	1.0003844360651	93	0.665367330477596	0.00101670499293549	0.0744259209684827	0.513048710288327	0.616916058807703	0.667336942372114	0.715187676080732	0.80758679277841	5358.68862240518	1.00006613807608	93	-0.334632669522404	0.00101670499293549	0.0744259209684827	-0.486951289711673	-0.383083941192297	-0.332663057627886	-0.284812323919268	-0.19241320722159	5358.68862240518	1.00006613807608	93	0.735864164061578	0.00178152887344229	0.120844995320418	0.507049149155487	0.652640901379878	0.731475726473726	0.815853880519976	0.979138676746677	4601.20526051514	1.0003402572166	93	swpc
1	94	0.497965009984787	0.00134966823706854	0.100912865488147	0.309040746059833	0.429726689604007	0.495386931915515	0.563070181215145	0.705543867175605	5590.35029762679	1.00065598399032	94	-0.221465392722754	0.000947976007613126	0.064324448959366	-0.360852655399374	-0.261110636229457	-0.219049538056568	-0.177710570214946	-0.104941931371947	4604.23473792648	1.00090771886537	94	0.691855872628199	0.0010621197913083	0.0749079645079	0.539658467216387	0.644503318111952	0.694483834662424	0.740659517931028	0.833797466593455	4974.03674413443	1.00020136800822	94	-0.308122598457458	0.00106181582183321	0.0749964823103151	-0.460341532783613	-0.355496681888048	-0.305516165337576	-0.259340482068972	-0.166202533406545	4988.65421407696	1.0002028331665	94	0.719443329273925	0.00168620739752469	0.123447645056744	0.489423539925702	0.6346750160072	0.716353177406714	0.800802459269404	0.972876006621573	5359.73896248326	1.00134037964408	94	swpc
1	95	0.513788473817064	0.00154527199105202	0.107508230733546	0.317408508261512	0.441038675800728	0.509287370778794	0.580951927638293	0.742755382325496	4840.3143091654	0.999629601480611	95	-0.176986953665932	0.000829696020448607	0.0591412702646741	-0.30497995670168	-0.213253403541862	-0.172769643975906	-0.136103524845795	-0.0729483276066079	5080.93082811086	1.00295218912404	95	0.74326661514945	0.00103025037707182	0.0749928085490863	0.586103887116598	0.695928686211432	0.747022258863517	0.79370108146563	0.88059172544152	5298.50895852375	1.00267826282856	95	-0.256713702777229	0.00103033717208596	0.0750601645393628	-0.413896112883402	-0.304071313788568	-0.252977741136483	-0.20629891853437	-0.11940827455848	5307.13686060739	1.00266258253484	95	0.690784846023993	0.00178261639913592	0.124543498648345	0.459511219754026	0.60459520963014	0.685183429759892	0.771115341735065	0.949692518958091	4881.19691758143	0.999882078555697	95	swpc
1	96	0.494022446237703	0.00153016164285843	0.102977524789535	0.298281954331987	0.424631777214754	0.491790573428802	0.560618911036875	0.702887575209183	4529.0829535916	1.00004704294841	96	-0.179536443003283	0.000819725083088943	0.0612476199933679	-0.309443683347226	-0.218641642140674	-0.176462028590327	-0.137127490313811	-0.0705105941849403	5582.67036961172	1.00025069408715	96	0.733490491215402	0.00102588350329385	0.0786695187933225	0.573469510505113	0.683421423640818	0.73555531262064	0.787109507150489	0.878467597436296	5880.53575528984	0.999838428411079	96	-0.266486383543571	0.00102605719432211	0.0787478278211475	-0.426530489494887	-0.316578576359182	-0.26444468737936	-0.212890492849512	-0.121532402563704	5890.25404860915	0.999844704788602	96	0.673570360413906	0.00178092077359988	0.122417542468249	0.442746673698068	0.589781757371613	0.670243612144986	0.754371099739934	0.924015585831535	4724.95975799113	1.00026603022954	96	swpc
1	97	0.459158806528608	0.00132391892221018	0.0938346525476797	0.286144958030113	0.395889280739065	0.4550985456172	0.517385599964293	0.6585387860748	5023.46894327118	1.00094796211919	97	-0.172655924295122	0.000561962712053444	0.0502634729988656	-0.281132403182139	-0.20258300931174	-0.169736918167451	-0.13878018039494	-0.0822954335620888	8000	0.999694877045534	97	0.725517413432007	0.000777145864435102	0.069510039252389	0.580071158879229	0.682215031186108	0.728548594048824	0.772224996907492	0.855587069614633	8000	0.999701664354711	97	-0.274463484366647	0.000777988829142745	0.0695854363079459	-0.419928841120771	-0.317784968813892	-0.271451405951176	-0.227775003092508	-0.144412930385367	8000	0.999695801883851	97	0.631822309541691	0.00151623072778335	0.10891207088678	0.427976742544499	0.556662736796505	0.627522169307865	0.701019663790156	0.8561577604227	5159.66427637913	1.00090691363579	97	swpc
1	98	0.407978740754792	0.00138449135571414	0.0859579304426207	0.254296269220671	0.349428149543621	0.401494233528976	0.461513419063894	0.593329104271892	3854.7072830248	1.00138989091967	98	-0.172985898278667	0.000667342082342225	0.0501583163264482	-0.278191203726674	-0.204716698022722	-0.170489096467916	-0.139135573132522	-0.081269545408914	5649.22504366299	1.00104014065051	98	0.701322246807201	0.000962869827469451	0.0742383159124054	0.548964235984466	0.653863878477406	0.702549795463371	0.751533839308551	0.843117924522684	5944.5785094109	0.999803182340142	98	-0.298665793093553	0.000964260593318005	0.0742864235964802	-0.451035764015534	-0.346136121522594	-0.297450204536629	-0.248466160691449	-0.156882075477316	5935.12764246174	0.999799182592792	98	0.580970530573073	0.0016340435917229	0.1015866846621	0.393546229040766	0.512128030665474	0.577161936316772	0.645721064045289	0.796430129057936	3864.97151943497	1.00254037812861	98	swpc
1	99	0.391687583259054	0.00121629285800621	0.0809464015816624	0.246434015604396	0.336184524713817	0.387182554654919	0.443162731322225	0.561179876067594	4429.13360805312	1.00082435723943	99	-0.165804913221491	0.000659560236750145	0.0508556190547644	-0.273196457383648	-0.197541418963085	-0.163798083084257	-0.131336147022063	-0.0727568181634841	5945.23409940998	1.00110158764567	99	0.702562675274764	0.000956456959258055	0.0764465163333539	0.548989652388835	0.653300694522369	0.703879896571614	0.753647064598293	0.848149176843524	6388.28871904004	0.999952328754744	99	-0.297392548927544	0.000957958684128372	0.076620540139402	-0.451010347611165	-0.346699305477631	-0.296120103428386	-0.246352935401707	-0.151850823156477	6397.3021152605	0.999912317188426	99	0.557511075991745	0.00148659651690769	0.0982769854233989	0.375396677491752	0.490468018482239	0.553130133331997	0.620439300163253	0.759619783700206	4370.36219603009	1.00160085842421	99	swpc
1	100	0.392286739781264	0.00103893526172228	0.0825522548936938	0.237239302095724	0.336697206482545	0.388983282283512	0.445050125477967	0.564206980607384	6313.65588379927	0.999879663938833	100	-0.150159349523941	0.000557980567486563	0.0499072991609545	-0.249320285974261	-0.182257433115642	-0.149391838629129	-0.116496419188913	-0.0557618261032629	8000	0.999569239390781	100	0.723187026683149	0.000891336380969257	0.0797235495466363	0.564346289906973	0.671314090581169	0.724162411541159	0.774903088959713	0.881406959846452	8000	0.999432896853662	100	-0.276678891843412	0.000896525699221536	0.0801876962813954	-0.435653710093027	-0.328685909418831	-0.275837588458841	-0.225096911040287	-0.118593040153548	8000	0.999433466137701	100	0.542501922063685	0.00122260374487969	0.0985228973013754	0.355493794000847	0.475403670044419	0.539432443083715	0.606162037202292	0.741799577189382	6493.85977125936	0.999912787433451	100	swpc
2	1	-0.00363947456758278	3.08708860479254e-05	0.00276117598915244	-0.00902195134216494	-0.00544430467742524	-0.00365769762431245	-0.00184866254787364	0.00186039268383481	8000	0.999513976118407	1	-0.000374787292921757	2.55949691780017e-05	0.00208493098358456	-0.00423974740360905	-0.00177713171776311	-0.00047470621268586	0.000935495140647058	0.00398169096730933	6635.5075068619	1.00013254690864	1	-0.587155993799083	0.00501965770927099	0.396788084752211	-0.983452560189423	-0.847714324890446	-0.702962492444456	-0.493665162835711	0.642621400583628	6248.40306997048	0.999490185731186	1	-0.076796185031819	0.00480873174638963	0.394923513416257	-0.841922706052988	-0.34926190835057	-0.106705941433541	0.198869845012624	0.751774834210974	6744.73486935107	1.00017155185767	1	0.00558051361600591	3.22637140438953e-05	0.00268437700335136	0.00112574759194989	0.0036075133802646	0.00537512165180443	0.00729446225287006	0.011429527405972	6922.42564482031	0.999961905350723	1	swpw
2	2	-0.00318837269773868	3.63235960519748e-05	0.0030598513001983	-0.00940745642590987	-0.00512569366946936	-0.00312083805779351	-0.00121640352649527	0.00266804084011168	7096.15296289721	0.999964081802007	2	-0.00242327355645451	2.80376150791618e-05	0.00234207951219045	-0.00706053964774592	-0.00396940016740149	-0.00241845421986298	-0.00088496412171124	0.00223184350837707	6977.8420051883	0.999694817351896	2	-0.449191143683454	0.00493554532336044	0.40376901282837	-0.96473929467025	-0.736760594158261	-0.54420540842141	-0.284251479036518	0.618188223194573	6692.61254683561	1.0007151471465	2	-0.366626771484878	0.00423185990321877	0.363523725846058	-0.945487889246882	-0.617816955947079	-0.407118546357612	-0.185837767336226	0.527276251468746	7379.09256296002	1.00001703459216	2	0.00641905128837072	3.91767416479593e-05	0.00309585192019447	0.00137256759312115	0.00414695593956016	0.00606234909173164	0.00839357687057868	0.013232735903434	6244.58718778505	0.999759292729166	2	swpw
2	3	-0.00217511935224994	4.99100610760105e-05	0.00446409157308504	-0.0114863455331476	-0.00497018769431423	-0.00198428751575219	0.000729147761974192	0.00630534177115643	8000	0.999386504273161	3	-0.00130074744661499	3.36799643653856e-05	0.00301242759203091	-0.00747221314108024	-0.00320056163145982	-0.00125132280515972	0.000721874729692207	0.00434396903557926	8000	1.00041492767357	3	-0.260969600798424	0.0063533276634122	0.568258901548784	-0.966424490155997	-0.732589413573512	-0.444006677158893	0.21736907363629	0.886247686374158	8000	0.999832372270443	3	-0.181791416201594	0.0052840221403389	0.472617308016469	-0.928632298060153	-0.548476869514559	-0.253121608015171	0.168472366105198	0.814518736609738	8000	1.00021097020985	3	0.00643330567957555	4.98221725263912e-05	0.00370595596297423	0.00104232364711188	0.00369146530057318	0.00585835692888392	0.00858028645166764	0.0151591053725597	5532.93013301251	0.999662626475626	3	swpw
2	4	-0.00417081380949964	4.80250263782756e-05	0.00429548894412179	-0.01269688024502	-0.00698348733288029	-0.00412405439987884	-0.00144501679656822	0.00434540472003808	8000	1.00003330122204	4	0.000440887169829645	3.2908257158287e-05	0.00294340400107895	-0.00550196845398351	-0.00143384255370388	0.000557110232130009	0.00240721516298614	0.00595269703956375	8000	0.99990753305965	4	-0.487853626572274	0.00538445310549998	0.481600126622312	-0.977901568723585	-0.821073220398391	-0.654175394375218	-0.365054049285089	0.810513029082633	8000	1.00019939386519	4	0.0587899260752057	0.00478802204913857	0.428253711185668	-0.819956185528127	-0.246242879478043	0.103648820257783	0.362761907264522	0.850641567012498	8000	1.00021277640043	4	0.00729055987422902	4.75882209929016e-05	0.00385130613298266	0.00124542812140888	0.00444749628475682	0.00676444809885046	0.00962734538236532	0.0159016745614658	6549.63567648316	1.00033992345383	4	swpw
2	5	-0.00555770125610206	4.35653009792926e-05	0.00389659897799745	-0.0132620766794761	-0.00810570960871893	-0.00558343841562392	-0.00299753608065528	0.00211855685578604	8000	0.999763761667358	5	-5.22255129693526e-05	2.9476463216779e-05	0.00263645501955959	-0.00539713310163822	-0.00176181922360852	-3.3864370091452e-05	0.00169010630160227	0.00510037765733329	8000	0.999947159675927	5	-0.636816039286106	0.00501687577833225	0.378125894018555	-0.985233460246582	-0.870458206775886	-0.746344165711357	-0.565748463723591	0.606126816105877	5680.7560835913	0.999699848646286	5	-0.00854148396997931	0.00406689135834485	0.363753821374622	-0.758548690480933	-0.254900325252993	-0.00529625110972492	0.235084689974142	0.729717805125187	8000	0.999749041373274	5	0.00791584164070051	4.58924267445886e-05	0.0038423934668603	0.00153027143590959	0.00510747324041633	0.00762658208177391	0.0104196059819955	0.0161302934148862	7010.05820114447	0.99956293398757	5	swpw
2	6	-0.00518453744365439	4.46874954186662e-05	0.00399697110001392	-0.0132097250064345	-0.00781962237530326	-0.00508772689837567	-0.00251929571517123	0.00251841766352928	8000	0.99973125827237	6	0.00157182418192764	2.95993324235961e-05	0.00264744477551098	-0.00344041804122119	-0.000223777762546618	0.00150447079286797	0.00330386400183846	0.00701209787716539	8000	0.999744442816905	6	-0.584434702618481	0.00478451536320013	0.394877381760052	-0.983301213437895	-0.845700178562414	-0.698573366819472	-0.484520452367838	0.619562635748664	6811.59173673304	1.00014176048692	6	0.189902717712735	0.00406107819995676	0.363233876681832	-0.604710609586332	-0.0381977562593733	0.214189233211223	0.42247057083882	0.882596296126174	8000	0.999934104844704	6	0.00795617103841034	4.47574614834244e-05	0.00400322905509062	0.0014762074672274	0.00500865885504215	0.00752227861909038	0.0105329730638454	0.0167014842008369	8000	0.999652130088074	6	swpw
2	7	-0.00379181226567764	4.25234614958798e-05	0.00380341402173528	-0.0115536502561829	-0.00618339012523617	-0.00372333253653157	-0.00128437448357749	0.00346329239765547	8000	1.00018966243608	7	0.00174833173008376	3.04748511417946e-05	0.0027257535502896	-0.00354844902390683	-4.37276239856343e-05	0.00165285867026466	0.00354392846246832	0.00712396986757013	8000	0.999909354000857	7	-0.471726499534401	0.00506609804733151	0.453125584580488	-0.974717922060602	-0.791506049493328	-0.607851993872773	-0.334314077322214	0.748770305801314	8000	0.999909823654555	7	0.232386520317868	0.00449249000413235	0.40182052149913	-0.672594538206089	-0.00988805152508194	0.286393072337912	0.512537436193065	0.905892805812102	8000	0.999723903024364	7	0.00694788609038624	4.49075993992724e-05	0.00376130251519774	0.0012225393790509	0.00414650065152927	0.00642725272073652	0.00919362245160177	0.0157055686783299	7015.14818170815	1.00016762263071	7	swpw
2	8	-0.0010076181387018	4.71194774787941e-05	0.00421449418827416	-0.0102684059331229	-0.00348799702040298	-0.000823010763101317	0.00173659427183115	0.00677029381866062	8000	0.999912372344963	8	0.00254730387068904	3.03685912779421e-05	0.00271624937913543	-0.00268800166700583	0.000728874818034519	0.00249056527995561	0.00430197612764083	0.00798522582234812	8000	1.00005667788974	8	-0.107981509703018	0.00621422288031237	0.55581699150852	-0.940264159930613	-0.583751047502495	-0.221471365457725	0.392289160219828	0.892312441919432	8000	1.00002363357162	8	0.377862090231773	0.00463101219780389	0.414210323156808	-0.665239459891703	0.175913269467974	0.457082570484715	0.680457809914586	0.958065510527796	8000	1.0003119866519	8	0.00634122302214764	4.63655951638993e-05	0.00355426518849752	0.00109548950608523	0.00371531594052371	0.00582800683447959	0.00836964118577921	0.0145566322612814	5876.35437500724	0.99993492743189	8	swpw
2	9	-0.00320682371469652	6.43228127406394e-05	0.00474096772395178	-0.0136462872969079	-0.00601995790229931	-0.00281692300825032	1.71843005797312e-05	0.0049482549451732	5432.55263707395	1.0003339618983	9	0.00265095298639965	3.25288611215887e-05	0.00267814902753308	-0.00219316837995115	0.000812418646412016	0.00251637992068066	0.00432108730334946	0.00834983547217338	6778.47132678522	1.00069779798489	9	-0.330735728180719	0.006540779037752	0.516546937823618	-0.968043418757848	-0.735107963857864	-0.487796743979852	0.0102687634279065	0.837241342409764	6236.78290111676	0.999854566644525	9	0.355853269824177	0.00459669716197183	0.37488522540674	-0.563069561449867	0.146949606286417	0.391501629573812	0.626926284318678	0.944172759645727	6651.27438683684	1.00114546076375	9	0.00741481232116779	5.912533701067e-05	0.00431310545560861	0.00119699828253203	0.00427700232665806	0.00668973861337185	0.0098386801033204	0.0177710222817548	5321.48564775383	1.00056745905554	9	swpw
2	10	-0.00139205052107204	4.48803394762965e-05	0.00331613284863234	-0.00985259043692691	-0.00274823061355706	-0.00091618815981076	0.000501431173996481	0.00412732235192031	5459.48371289516	1.00025083410423	10	0.00308710489963408	2.30001592777713e-05	0.00205719678553677	-0.000759574537812224	0.00178747145452851	0.00294623793168913	0.00433363361099226	0.00748384562980764	8000	1.00474790570176	10	-0.172364347407067	0.0054050782816415	0.441038311067634	-0.900329760337264	-0.51434021496519	-0.221444794268433	0.152026072303206	0.734596496500636	6658.07459131192	1.00025795111357	10	0.560410525798602	0.00425296478484884	0.327780916273331	-0.353483643123057	0.391669473050053	0.620537973975258	0.802600716807977	0.978376957362705	5939.96322771919	1.00077031614116	10	0.00568666612315116	4.86164824758014e-05	0.00320917343522394	0.00113137911466998	0.00346290363544832	0.00511577263088703	0.00728355590637886	0.0139651976448593	4357.31854398569	1.00245317012722	10	swpw
